META,FOTO_NR,BEZEICHNUNG,WERK,INVNR,PERSON,ZEIT,BEMERKUNG,ORT,X,NUMMER
0,7611,Brief Seite I   IV,,III.6.7.j,William H. White,1890,,London,,
0,7612,Brief Seite II   III,,III.6.7.j,William H. White,1890,,London,,
0,7613,Brief Seite I,,III.6.7.j,William H. White,1891,,London,,
0,7614,Brief Seite II,,III.6.7.j,William H. White,1891,,London,,
0,7615,Korrekturfahnen,,III.6.7.j,,1891,The School of Bramante and ist Expansion throughout Italy and the rest of Europe,,,
0,7616,Korrekturfahnen,,III.6.7.j,,,,,,
0,7617,Korrekturfahnen,,III.6.7.j,,1877,St.Peter,,,
0,7618,Korrekturfahnen,,III.6.7.j,,,,,,
0,7619,Bleistift-Notizen (aus: Korrekturfahnen),,III.6.7.j,,,,,,
0,7620,Bleistiftskizzen (Architektur) mit Notizen,,IV.1.2,Geymüller,,Louvre,,,
0,7621,Bleistiftskizzen (Architektur) mit Notizen,,IV.1.2,Geymüller,,Louvre,,,
0,7622,Bleistiftskizze (Architektur) mit Notizen,,IV.1.2,Geymüller,,Louvre,,,
0,7623,Bleistiftskizze (Architektur) mit Notizen,,IV.1.2,Geymüller,,Louvre,,,
0,7624,Bleistiftskizze (Architektur) mit Notizen,,IV.1.2,Geymüller,,Louvre,,,
0,7625,Bleistiftskizzen (Architektur) mit Notizen,,IV.1.2,Geymüller,,Louvre,,,
0,7626,Bleistiftskizzen (Architektur) mit Notizen,,IV.1.2,Geymüller,,Louvre,,,
0,7627,Bleisiftskizzen (Architektur) mit Notizen,,IV.1.2,Geymüller,,Louvre,,,
0,7628,Bleistiftskizze (Architektur und Figuren) mit Notizen,,IV.1.2,Geymüller,,Louvre,,,
0,7629,Bleistiftskizze (Architektur) mit Notizen,,IV.1.2,Geymüller,,Louvre,,,
0,7630,Bleistiftskizze (Architektur) mit Notizen,,IV.1.2,Geymüller,,Louvre,,,
0,7631,Bleistiftskizze (Innenarchitektur) mit Notizen,,IV.1.2,Geymüller,,Louvre,,,
0,7632,Bleisiftskizzen (Architektur) mit Notizen,,IV.1.2,Geymüller,,Louvre,,,
0,7633,Tablot Graphique  ,,IV.1.3.a,Geymüller,,Organische Tabelle der Entwicklung der Renaissance,,,
0,7634,Tablot Graphique (Detail),,IV.1.3.a,Geymüller,,Organische Tabelle der Entwicklung der Renaissance,,,
0,7635,Brief Seite I,,IV.1.3.a,A. Kröner,1898,Arnold Bergsträsser Verlagsbuchhandlung,,,
0,7636,Plan mit Notizen,,IV.1.3.b,,,,,,
0,7637,Plan mit Notizen,,IV.1.3.b,,,,,,
0,7638,Brief Seite I,,IV.1.3.c,,1875,,,,
0,7639,Brief Seite II   III,,IV.1.3.c,,1875,,,,
0,7640,Brief Seite I,,IV.1.3.c,Dr.Lutz,1877,,,,
0,7641,Brief Seite I,,IV.1.3.c,Heinrich Pechmann,1875,,,,
0,7642,Brief Seite I,,IV.1.3.c,Heinrich Pechmann,1875,,,,
0,7643,Brief Seite I,,IV.1.3.c,Kaum,1876,,,,
0,7644,Brief Seite I  ,,IV.1.3.c,F. Rothbast,1876,,München,,
0,7645,Brief Seite II,,IV.1.3.c,F. Rothbast,1876,,,,
0,7646,Brief Seite I,,IV.1.3.c,Lübke (?),1876,,,,
0,7647,Brief Seite II,,IV.1.3.c,Lübke (?),1876,,,,
0,7648,Brief Seite I,,IV.1.3.c,,1875,Handels-Ministerium,Berlin,,
0,7649,Brief Seite I,,IV.1.3.c,,1876,Kömigliche Bau-Akademie,Berlin,,
0,7650,Briefentwurf (?),,IV.1.3.c,Geymüller,,,,,
0,7651,Bleistiftskizze Architektur mit Notizen,,IV.1.3.c,Geymüller,,St.Peter,,,
0,7652,Bleisiftskizze Architektur mit Notizen,,IV.1.3.c,Geymüller,,St.Peter,,,
0,7653,Bleisiftskizze Architektur mit Notizen,,IV.1.3.c,Geymüller,,St.Peter,,,
0,7654,Bleistiftskizze Architekturelemente,,IV.1.3.c,Geymüller,,Bezeichnung: Fabrizio Boschi,,,
0,7655,Bleistiftskizze Treppe,,IV.1.3.c,Geymüller,,,,,
0,7656,Bleisiftskizze Architekturelement,,IV.1.3.c,Geymüller,,,,,
0,7657,Bleisiftskizze Architekturelement,,IV.1.3.c,Geymüller,,,,,
0,7658,Bleisiftskizze Architekrurelement,,IV.1.3.c,Geymüller,,,,,
0,7659,Bleistiftskizzen Architektur mit Notizen,,IV.1.3.c,Geymüller,,,,,
0,7660,Bleisiftskizzen Architektur mit Notizen,,IV.1.3.c,Geymüller,,,,,
0,7661,Bleisiftskizze Innenarchitektur mit Notizen,,IV.1.3.c,Geymüller,,,,,
0,7662,Bleisiftskizzen Architektur mit Notizen,,IV.1.3.c,Geymüller,,,,,
0,7663,Bleisiftskizze Architektur,,IV.1.3.c,Geymüller,,,,,
0,7664,Bleistiftskizze Architekturlemente,,IV.1.3.c,Geymüller,,,,,
0,7665,Bleisiftskizze Fassade mit Notizen,,IV.1.3.c,Geymüller,,,,,
0,7666,Bleistiftskizzen Architektur mit Notizen,,IV.1.3.c,Geymüller,,,,,
0,7667,Bleistiftskizze Architektur mit Notizen,,IV.1.3.c,Geymüller,,,,,
0,7668,Bleistiftskizze Architektur ,,IV.1.3.c,Geymüller,,,,,
0,7669,Bleistiftskizze Architektur mit Notizen,,IV.1.3.c,Geymüller,,,,,
0,7670,Bleistiftskizze Grundriss,,IV.1.3.c,Geymüller,,,,,
0,7671,Bleistiftskizze Grundriss (angedeutet),,IV.1.3.c,Geymüller,,,,,
0,7672,Bleistiftskizze Grundriss ,,IV.1.3.c,Geymüller,,,,,
0,7673,Bleistiftskizze Grundriss (angedeutet),,IV.1.3.c,Geymüller,,,,,
0,7674,Tuscheskizzen Architekturelemente mit Notizen,,IV.1.3.c,Geymüller,,,,,
0,7675,Tuscheskizzen Architekturlemente mit Notizen,,IV.1.3.c,Geymüller,,,,,
0,7676,Tuscheskizzen Architekturelemente mit Notizen,,IV.1.3.c,Geymüller,,,,,
0,7677,Expose de M. de Geymüller Seite I,,,,1891,Societe our la Conservation et la Restauration de L'eglise Romane de St. Sulpice,,,
0,7678,Expose de M. de Geymüller Seite II,,,,1891,Societe our la Conservation et la Restauration de L'eglise Romane de St. Sulpice,,,
0,7679,Empfängerliste,,IV.1.4.d,,,,,,
0,7680,Brief Seite I,,IV.1.4.d,,1893,Königliche Technische Hochschule zu Berlin,Charlottenburg,,
0,7681,Brief Seite I,,IV.1.4.d,,1899,,Charlottenburg,,
0,7682,Brief Seite II,,IV.1.4.d,,1899,,Charlottenburg,,
0,7683,"Frage an die Protektoren und Subskribenten des Werkes ""Die Architektur der Renaissance in Toscana""",,IV.1.4.d,,1903,,,,
0,7684,Der Burgwart - Zeitschrift für Burgenfunde und mittelalterliche Baukunst,,IV.1.4.d,,1899,Herausgeber: Bodo Ebhardt,,,
0,7685,Zeitschrift für Geschichte der Architektur,,IV.1.4.d,,1907,Carl Winter's Universitätsbuchhandlung,Heidelberg,,
0,7686,Offener Brief an Seine Excellenz Herrn Dr. Becker   Seite I,,IV.1.4.d,,1906,Zu den Gefahren des Otto-Heinrich-Baues,,,
0,7687,Offener Brief an Seine Excellenz Herrn Dr. Becker   Seite II,,IV.1.4.d,,1906,Zu den Gefahren des Otto-Heinrich-Baues,,,
0,7688,Offener Brief an Seine Excellenz Herrn Dr. Becker   Seite III,,IV.1.4.d,,1906,Zu den Gefahren des Otto-Heinrich-Baues,,,
0,7689,Offener Brief an Seine Excellenz Herrn Dr. Becker   Seite IV,,IV.1.4.d,,1906,Zu den Gefahren des Otto-Heinrich-Baues,,,
0,7690,Fotografie von Adler,,,,,,,,
0,7691,Bleistfitskizzen Architektur,,IV.1.4.e,Geymüller,,,,,
0,7692,Bleisiftskizzen Architektur,,IV.1.4.e,Geymüller,,,,,
0,7693,Bleistiftskizzen mit Bemessungen,,IV.1.5,Geymüller,,,,,
0,7694,Notizen mit Skizze (Architektur),,IV.1.5,Geymüller,,,,,
0,7695,Bleisiftskizzen Architektur (mit Notizen),,IV.1.5,Geymüller,,,,,
0,7696,Bleisiftskizzen Architektur (mit Notizen),,IV.1.5,Geymüller,,,,,
0,7697,Bleisiftskizzen Architektur (mit Notizen),,IV.1.5,Geymüller,1812,,,,
0,7698,Bleisiftskizzen Architektur,,IV.1.5,Geymüller,1875,,,,
0,7699,Bleisiftskizzen Architektur,,IV.1.5,Geymüller,1875,,,,
0,7700,Bleisiftskizzen ,,IV.1.5,Geymüller,,,,,
0,7701,Zeitungsausschnitt The Building News,,IV.1.5,Geymüller,1885,Raphael's Studies as an Architect,,,
0,7702,Tuscheskizzen Architektur,,IV.1.5,Geymüller,,Geymüller zum Barock,,,
0,7703,Tuscheskizze Architektur Grundriss,,IV.1.5,Geymüller,,Geymüller zum Barock,,,
0,7704,Tuscheskizze Architektur Grundriss,,IV.1.5,Geymüller,,Geymüller zum Barock,,,
0,7705,Tuscheskizze Architektur,,IV.1.5,Geymüller,,Geymüller zum Barock,,,
0,7706,Tuscheskizze Architektur,,IV.1.5,Geymüller,,Geymüller zum Barock,,,
0,7707,Bleisiftskizze Grundriss auf Transparentpapier,,IV.1.5,Geymüller,,Geymüller zum Barock,,,
0,7708,Tuscheskizze Grundriss,,IV.1.5,Geymüller,,Geymüller zum Barock,,,
0,7709,Tuscheskizze Architektur auf Tranparentpapier,,IV.1.5,Geymüller,,Geymüller zum Barock,,,
0,7710,Tuschezeichnung Architektur mit Figur,,IV.1.5,Geymüller,,Geymüller zum Barock,,,
0,7711,Tuscheskizzen Architektur,,IV.1.5,Geymüller,,Geymüller zum Barock,,,
0,7712,Tuscheskizzen Architektur,,IV.1.5,Geymüller,,Geymüller zum Barock,,,
0,7713,Tuscheskizzen Architektur,,IV.1.5,Geymüller,,Geymüller zum Barock,,,
0,7714,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7715,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7716,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7717,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7718,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7719,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7720,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7721,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7722,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7723,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7724,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7725,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7726,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7727,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7728,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7729,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7730,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7731,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7732,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7733,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7734,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7735,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7736,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7737,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7738,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7739,Pausen nach Leonardo,,IV.1.6,Geymüller,,,,,
0,7740,Pausen nach Leonardo,,IV.1. 6,Geymüller,,,,,
0,7741,Brief Seite I,,IV.1.7.a,N. Weiss,1893,Societe de l'Historie du protestantisme Francais,Paris,,
0,7742,Brief Seite II,,IV.1.7.a,N. Weiss,1893,Societe de l'Historie du protestantisme Francais,Paris,,
0,7743,Brief Seite I   IV,,IV.1.7.a,,1893,,,,
0,7744,Brief Seite II   III,,IV.1.7.a,,1893,,,,
0,7745,Brief Seite I,,IV.1.7.a,Motteroz,1897,Librairies Imprimeries Reunies,,,
0,7746,Brief Seite II,,IV.1.7.a,Motteroz,1897,Librairies Imprimeries Reunies,,,
0,7747,Brief Seite I,,IV.1.7.a,,1893,"Ministere des Travaux Publics, Direction",,,
0,7748,Brief Seite II,,IV.1.7.a,,1893,"Ministere des Travaux Publics, Direction",,,
0,7749,Notizen,,IV.1.7.a,Geymüller,,,,,
0,7750,Brief Seite I,,IV.1.7.a,Giulio Sorra,,,,,
0,7751,Brief-Notizen,,IV.1.7.a,Giulio Sorra,,,,,
0,7752,Brief Seite II,,IV.1.7.a,Giulio Sorra,,,,,
0,7753,Brief Seite I,,IV.1.7.a,Giulio Sorra,1926,,,,
0,7754,Brief Seite II,,IV.1.7.a,Giulio Sorra,1926,,,,
0,7755,Brief Seite I,,IV.1.7.a,Max Alioth,1881,,,,
0,7756,Brief Seite II   III,,IV.1.7.a,Max Alioth,1881,,,,
0,7757,Brief Seite I,,IV.1.7.a,Jean-Paul Richter,,,,,
0,7758,Brief Seite I,,IV.1.7.a,Jean-Paul Richter,1885,,Venedig,,
0,7759,Brief Seite I,,IV.1.7.a,Jean-Paul Richter,1885,,Florenz,,
0,7760,Postkarte,,IV.1.7.a,Jean-Paul Richter,1892,,Notting Hill,,
0,7761,Umschlag Postkarte,,IV.1.7.a,Jean-Paul Richter,1892,,Notting Hill,,
0,7762,Skizze mit Notizen,,IV.1.7.c,Geymüller,,in Hinblick auf Thesaurus,,,
0,7763,Skizze mit Notizen,,IV.1.7.c,Geymüller,,in Hinblick auf Thesaurus,,,
0,7764,Skizze mit Notizen,,IV.1.7.c,Geymüller,,in Hinblick auf Thesaurus,,,
0,7765,"Illustrations to ""Aqueducts of Ancient Rome""",,IV.1.7.d,,,The Builder ,,,
0,7766,"Illustrations to ""Aqueducts of Ancient Rome""",,IV.1.7.d,,,The Builder ,,,
0,7767,Tuschezeichnung Architektur,,IV.1.8,,1970,Madonna delle Caveri,,,
0,7768,Deckblatt St.Peter Entwurf,,IV.1.9,,,,,,
0,7769,Kalkulationen für St.Peter-Publikation,,IV.1.9,,,,,,
0,7770,Kalkulationen für St.Peter-Publikation,,IV.1.9,,,,,,
0,7771,Kalkulationen für St.Peter-Publikation,,IV.1.9,,,,,,
0,7772,Brief Seite I,,IV.1.9,,,,,,
0,7773,Brief Seite II,,IV.1.9,,,,,,
0,7774,Architektuelemente Zeichnung,,IV.1.9,Geymüller,,,,,
0,7775,Architekturskizzen mit Notizen,,IV.1.9,Geymüller,,,,,
0,7776,Brief Seite I,,IV.1.9,Paul Tiocca,,,,,
0,7777,Brief Seite II,,IV.1.9,Paul Tiocca,,,,,
0,7778,Brief Seite I,,IV.1.10,,,Circolo Bramante in Fermignano,,,
0,7779,Brief Seite II,,IV.1.10,,,,,,
0,7780,Mitgliedsschein Circolo Bramante in Fermignano,,IV.1.10,,,von Enrico de Geymüller,,,
0,7781,"Karte ""Circolo Bramante in Fermignano""",,IV.1.10,,,,,,
0,7782,Hälfte des Grundrisses des Palazzo Strozzi (mit Notizen),T,IV.1.11,Geymüller,,,,,
0,7783,Bleisiftskizze Architektur,T,IV.1.11,Geymüller,,,,,
0,7784,Brief Seite I   IV,T,IV.1.11,Pasquale Nerino Ferri,1903,Gabinetto die disegni e delle Stampi (Uffizi),Firenze,,
0,7785,Brief Seite II   III,T,IV.1.11,Pasquale Nerino Ferri,1903,Gabinetto die disegni e delle Stampi (Uffizi),Firenze,,
0,7786,Blatt mit Notizen,T,IV.1.11,Geymüller,,,,,
0,7787,Zeichnung Architektur,T,IV.1.11,Geymüller,,,,,
0,7788,Zeichnung Architektur,T,IV.1.11,Geymüller,,,,,
0,7789,Zeichnung Architektur,T,IV.1.11,Geymüller,,,,,
0,7790,Brief Seite I (mit Zeichnungen),,IV.1.11,Josef Dhurm,1907,,Karlsruhe,,
0,7791,Brief Seite II,,IV.1.11,Josef Dhurm,1907,,Karlsruhe,,
0,7792,Deckblatt Bernardnino di Campello,,IV.1.11,,,,,,
0,7793,Bleistiftskizze Kutschenfahrt,,IV.1.12,Geymüller,,Skizzenbuch,,,
0,7794,Bleistiftskizze Architektur,,IV.1.12,Geymüller,,Skizzenbuch,,,
0,7795,Bleisiftzeichnung Gebäude,,IV.1.12,Geymüller,,Skizzenbuch,,,
0,7796,Colorierte Zeichnung (Architektur in Lanschaft),,IV.1.12,Geymüller,,Skizzenbuch,,,
0,7797,Colorierte Zeichnung (Haus in Lanschaft),,IV.1.12,Geymüller,,Skizzenbuch,,,
0,7798,Bleisiftzeichnung (Max Alioth   im Bett liegend),,IV.1.12,Geymüller,,Skizzenbuch,,,
0,7799,Bleisiftzeichnung (Max Alioth   auf dem Schreibtisch sitzend),,IV.1.12,Geymüller,,Skizzenbuch,,,
0,7800,Bleisiftzeichnung (Max Alioth   im Bett liegend),,IV.1.12,Geymüller,,Skizzenbuch,,,
0,7801,Bleistiftzeichnung ,,IV.1.12,Geymüller,,Skizzenbuch,,,
0,7802,Bleistiftzeichnung S.Giovanni in Laterano,,IV.1.12,Geymüller,,Skizzenbuch,,,
0,7803,"Empfängerliste ""Architektur der Renaissance""",,IV.2.1,,,,,,
0,7804,Bleisiftzeichnung Architektur,,IV.2.1,Geymüller,,,,,
0,7805,Bleisiftzeichnung Architektur mit Notizen,,IV.2.1,Geymüller,1875,,,,
0,7806,Bleisiftzeichnung Architektur und Architekturelemente,,IV.2.1,Geymüller,,,,,
0,7807,Bleistiftskizze Architektur,,IV.2.1,Geymüller,,,,,
0,7808,Bleisiftskizzen Architektur,,IV.2.1,Geymüller,,,,,
0,7809,Bleisiftskizze Architektur,,IV.2.1,Geymüller,,,,,
0,7810,Bleisiftskizze Architektur,,IV.2.1,Geymüller,,,,,
0,7811,Bleisiftskizzen Vierungstürme und Kuppeln,,IV.2.1,Geymüller,,,,,
0,7812,Bleisiftskizzen Vierungstürme und Kuppeln,,IV.2.1,Geymüller,,,,,
0,7813,Bleistiftskizzen Vierungstürme und Kuppeln,,IV.2.1,Geymüller,,,,,
0,7814,Bleisiftskizzen Vierungstürme und Kuppeln,,IV.2.1,Geymüller,,,,,
0,7815,Buchprospekt Thesaurus,,IV.2.1,,1808,,,,
0,7816,Zeichnungen mit Notizen von Antonio d. San Gallo,,IV.2.1,Geymüller,,,,,
0,7817,Zeichnungen mit Notizen von Antonio d. San Gallo,,IV.2.1,Geymüller,,,,,
0,7818,Zeichnungen mit Notizen von Antonio d. San Gallo,,IV.2.1,Geymüller,,,,,
0,7819,Bleisiftskizze Vierungsumgang,,IV.2.1,Geymüller,,,,,
0,7820,Bleisiftskizze Vierungsumgang,,IV.2.1,Geymüller,,,,,
0,7821,Figurale Zeichnung nach einem Gemälde,,IV.2.1,Geymüller,,,,,
0,7822,Figurale Zeichnungen nach einem Gemälde,,IV.2.1,Geymüller,,,,,
0,7823,Figurale Zeichnungen nach einem Gemälde mit Notizen,,IV.2.1,Geymüller,,,,,
0,7824,Auflistung Paul Robert,T,IV.2.1 ,,,,,,
0,7825,Tuscheskizzen mit Notizen,T,IV.2.2,Geymüller,,Vincenza,,,
0,7826,Tuscheskizze mit Notizen  ,T,IV.2.2,Geymüller,,Certosa,,,
0,7827,Tuscheskizzen Architektur mit Notizen,T,IV.2.2,Geymüller,,Certosa,,,
0,7828,Der Tod der Dido. Gemälde von Liberale da Verona,,IV.2.2,,,im Besitze des Herrn Ed. Habich in Kassel,,,
0,7829,"Kuvert ""Bramante Studien""",,IV.2.2,,,Hans Tietze,,,
0,7830,Brief Seite I,,IV.2.2,Lemercier,1874,,Paris,,
0,7831,Brief Seite I,,IV.2.2,J. Baudry,,Editeur Librairie Polytechnique,Paris,,
0,7832,Brief Seite I,,IV.2.2,J. Baudry,1879,Editeur Librairie Polytechnique,Paris,,
0,7833,Rechnungsaufstellung Seite I   IV,,IV.2.2,J. Baudry,1874,Editeur Librairie Polytechnique,Paris,,
0,7834,Rechnungsaufstellung Seite II   III,,IV.2.2,J. Baudry,1874,Editeur Librairie Polytechnique,Paris,,
0,7835,Rechnungsaufstellung Seite V,,IV.2.2,J. Baudry,1874,Editeur Librairie Polytechnique,Paris,,
0,7836,Auflistung Namensliste Sonderdruck-Publikation,,IV.2.2,,,Vignola in Piacenza & Montepulciano,,,
0,7837,Brief Seite I,T,IV.2.2,Bruckmann,1903,Verlangsanstalt F. Bruckmann A.-G.,München,,
0,7838,Brief Seite II,T,IV.2.2,Bruckmann,1903,Verlangsanstalt F. Bruckmann A.-G.,München,,
0,7839,Brief Seite I,,IV.2.2,,1908,Kaiserliche Universitäts- und Landesbibliothek,Strassburg,,
0,7840,Empfängerliste Abbonement,,IV.2.2,,,,,,
0,7841,"Fotografie (aus einem Buch), Kapitelle",,IV.2.2,,,,,,
0,7842,"Fotografie (aus einem Buch), Kapitelle",,IV.2.2,,,,,,
0,7843,Tuscheskizzen Architekturelemente mit Notizen,,IV.2.2,Geymüller,,,,,
0,7844,Chronique des Arts Hohkönigsburg Empfängerliste,,IV.2.2,,,,,,
0,7845,Brief Seite I,,IV.2.2,,,,,,
0,7846,Brief Seite II   III,,IV.2.2,,,,,,
0,7847,Brief Seite I,,IV.2.2,,1909,Musee Conde Chantilly,,,
0,7848,Visitenkarte,,IV.2.2,Emile Vaudremer,,,,,
0,7849,Brief Seite I   IV,,IV.2.3.a,Delaborde,1908,,Paris,,
0,7850,Brief Seite II   III,,IV.2.3.a,Delaborde,1908,,Paris,,
0,7851,Postkarte Vorderseite,,IV.2.3.a,Wackernagel,1908,"an Geymüller, aus Basel verschickt",,,
0,7852,Postkarte Rückseite,,IV.2.3.a,Wackernagel,1908,beschrieben,,,
0,7853,Tuscheskizzen Architektur mit Notizen,,IV.2.3.a,Geymüller,,,,,
0,7854,Bleisiftskizzen Architektur mit Notizen,,IV.2.3.a,Geymüller,,,,,
0,7855,Bleisiftskizze Architektur,,IV.2.3.a,Geymüller,,,,,
0,7856,Bleisiftskizzen Architektur,,IV.2.3.a,Geymüller,,,,,
0,7857,Bleisiftskizzen Architektur mit Notizen,,IV.2.3.a,Geymüller,,,,,
0,7858,Tuscheskizzen Architekturelemente mit Notizen,,IV.2.3.a,Geymüller,,,,,
0,7859,Tuscheskizze Architekturlement mit Nummerierung,,IV.2.3.a,Geymüller,,,,,
0,7860,Tuscheskizze Architekturelement mit Notizen,,IV.2.3.a,Geymüller,,,,,
0,7861,Tuscheskizzen Kapitelle,,IV.2.3.a,Geymüller,,,,,
0,7862,Bleisiftskizzen Fenster,,IV.2.3.a,Geymüller,,,,,
0,7863,Bleisiftskizze Turm,,IV.2.3.a,Geymüller,,,,,
0,7864,Bleisiftskizze Architektur mit Notizen,,IV.2.3.a,Geymüller,,,,,
0,7865,Brief Seite I   II,,IV.2.3.a,,1898,Ministre de l'Instruction Publique et des Beaux Arts,St.Germain,,
0,7866,Brief Seite III   IV,,IV.2.3.a,,1898,Ministre de l'Instruction Publique et des Beaux Arts,St.Germain,,
0,7867,Brief Seite I,,IV.2.3.a,,1848,,Paris,,
0,7868,Brief Seite II,,IV.2.3.a,,1848,,Paris,,
0,7869,Briefumschlag Vorderseite,,IV.2.3.a,Geymüller,1896,,Paris,,
0,7870,Bleistiftskizzen Architektur mit Notizen,,IV.2.3.a,Geymüller,,,,,
0,7871,Bleisiftskizzen Bautechnik,,IV.2.3.a,Geymüller,,,,,
0,7872,Bleisiftskizzen Architektur,,IV.2.3.a,Geymüller,,,,,
0,7873,Bleisiftskizzen Architekturelemente,,IV.2.3.a,Geymüller,,,,,
0,7874,Bleistiftskizzen Architektur mit Notizen,,IV.2.3.a,Geymüller,,,,,
0,7875,Postkarte Vorderseite,,IV.2.3.a,,,,St.Germain,,
0,7876,Postkarte Rückseite,,IV.2.3.a,,,,,,
0,7877,Einband Skizzenbuch,,IV.2.3.c,Geymüller,1861-1862,Berlin   Paris   Carlsruhe,,,
0,7878,Bleistiftzeichnung Innenraum,,IV.2.3.c,Geymüller,1861-1862,in: Berlin   Paris   Carlsruhe,,,
0,7879,Bleisiftzeichnung gotische Architektur,,IV.2.3.c,Geymüller,1861-1862,in: Berlin   Paris   Carlsruhe,,,
0,7880,Bleisiftzeichnungen Kapitelle,,IV.2.3.c,Geymüller,1861-1862,in: Berlin   Paris   Carlsruhe,,,
0,7881,Bleistiftzeichnung Detail Kapitell,,IV.2.3.c,Geymüller,1861-1862,in: Berlin   Paris   Carlsruhe,St. Denis,,
0,7882,Bleisiftzeichnung Architektur (mit Notizen),,IV.2.3.c,Geymüller,1861-1862,in: Berlin   Paris   Carlsruhe,St. Denis,,
0,7883,Notizen mit Skizzen,,IV.2.3.c,Geymüller,1861-1862,in: Berlin   Paris   Carlsruhe,,,
0,7884,Bleistiftzeichnung Innenarchitektur,,IV.2.3.c,Geymüller,1861-1862,in: Berlin   Paris   Carlsruhe,,,
0,7885,Bleisiftzeichnung Architektur (mit Notizen),,IV.2.3.c,Geymüller,1861-1862,in: Berlin   Paris   Carlsruhe,,,
0,7886,Bleistiftzeichnung Innenraum,,IV.2.3.c,Geymüller,1861-1862,in: Berlin   Paris   Carlsruhe,,,
0,7887,Bleisiftzeichnung Architekturelement,,IV.2.3.c,Geymüller,1861-1862,in: Berlin   Paris   Carlsruhe,Carlsruhe,,
0,7888,Bleisiftzeichnung Innenraum (mit Menschen),,IV.2.3.c,Geymüller,1861-1862,in: Berlin   Paris   Carlsruhe,,,
0,7889,Bleisiftskizze (Profil Person männlich),,IV.2.3.c,Geymüller,1861-1862,in: Berlin   Paris   Carlsruhe,,,
0,7890,Briefpapier ,,IV.2.3.d,,,H. de Geymüller   Architecte   Rue Roquepine 15   Paris,,,
0,7891,Tuscheskizze mit Notizen (gotische Architekturelemente),RF,IV.2.4,Geymüller,,,Chartres,,
0,7892,Bleisiftskizzen mit Notizen,RF,IV.2.4,Geymüller,,,Chartres,,
0,7893,Tuschezeichnung Stadtbild,RF,IV.2.4,Geymüller,,Chastillon syr Loing,,,
0,7894,Tuschezeichnung Stadtbild (ident 7893),RF,IV.2.4,Geymüller,,Chastillon syr Loing,,,
0,7895,Tuscheskizze Landkarte Frankreich,RF,IV.2.4,Geymüller,,,,,
0,7896,Brief Seite I   IV,,IV.2.4,Lardy,1893,,Paris,,
0,7897,Brief Seite II   III,,IV.2.4,Lardy,1893,,Paris,,
0,7898,Briefumschlag Vorderseite,,IV.2.4,Lardy,1893,an Geymüller,Paris,,
0,7899,Briefumschlag Rückseite,,IV.2.4,Lardy,1893,z.z. in Basel   Ritterstrase 15,,,
0,7900,Bleistiftzeichnung Ortschaft,,IV.2.4,Geymüller,,,,,
0,7901,Bleisiftskizzen Architektur (mit Notizen),,IV.2.4,Geymüller,,,,,
0,7902,Brief Vorderseite,,IV.2.4,E. Mareuse,1900,Villa Marpa   Pontaillac-Royan,,,
0,7903,Brief Rückseite,,IV.2.4,E. Mareuse,1900,Villa Marpa   Pontaillac-Royan,,,
0,7904,Bleisiftskizze mit Notizen,,IV.2.4,Geymüller,,,,,
0,7905,Brief Seite I   II,,IV.2.4,,,,,,
0,7906,Brief Seite III,,IV.2.4,,,,,,
0,7907,Notizen mit Skizze,,IV.2.4,Geymüller,,,,,
0,7908,Notizen mit Skizzen,,IV.2.4,Geymüller,,,,,
0,7909,Notizen mit Skizzen,,IV.2.4,Geymüller,,,,,
0,7910,Visitenkarte Vorderseite ,,IV.2.6,Aug. Schoy,,,,,
0,7911,Visitenkarte Rückseite,,IV.2.6,Aug. Schoy,,beschrieben,,,
0,7912,Tuschezeichnung Landschaft,,IV.2.6,Geymüller,,Skizzenbuch,,,
